id,name,team,position,minutes,goals_scored,assists,goals_conceded,clean_sheets,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,own_goals,starts,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,total_points,season
682,Matheus Santos Carneiro Da Cunha,Wolves,FWD,961,2,0,12,5,0,0,0.0,1,0,0.0,12.0,6,122.0,1.72,0.17,1.89,16.76,143.0,95.1,217.0,45.1,39.0,2022-23
698,Mario Lemina,Wolves,MID,1297,0,1,28,5,0,0,0.0,2,1,0.0,17.0,0,196.0,0.25,0.46,0.71,27.88,200.4,65.0,36.0,30.1,35.0,2022-23
704,Pablo Sarabia,Wolves,MID,764,1,0,9,3,0,0,0.0,3,0,0.0,9.0,3,57.0,2.99,0.89,3.88,13.37,92.0,184.7,157.0,43.0,27.0,2022-23
717,Daniel Bentley,Wolves,GKP,180,0,0,3,0,11,0,0.0,0,0,0.0,2.0,0,45.0,0.0,0.0,0.0,4.66,70.2,0.0,0.0,7.0,6.0,2022-23
721,João Victor Gomes da Silva,Wolves,MID,649,1,0,18,2,0,0,0.0,5,0,0.0,7.0,2,84.0,0.3,0.11,0.41,14.35,133.0,72.0,46.0,24.9,21.0,2022-23
1,Folarin Balogun,Arsenal,FWD,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
2,Cédric Alves Soares,Arsenal,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
3,Mohamed Elneny,Arsenal,MID,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,1.8,0.5,2.0,0.4,4.0,2023-24
4,Fábio Ferreira Vieira,Arsenal,MID,236,1,3,2,1,0,0,0.0,0,1,0.0,2.0,0,62.0,1.2,0.35,1.55,1.48,79.4,63.6,77.0,21.9,21.0,2023-24
5,Gabriel dos Santos Magalhães,Arsenal,DEF,1284,1,0,13,5,0,0,0.0,1,0,0.0,14.0,4,259.0,0.93,0.22,1.15,11.97,268.8,59.0,105.0,43.3,56.0,2023-24
6,Kai Havertz,Arsenal,MID,1092,4,1,12,4,0,0,0.0,5,0,0.0,12.0,0,146.0,4.21,1.09,5.3,8.98,217.0,207.7,278.0,70.3,50.0,2023-24
8,Gabriel Fernando de Jesus,Arsenal,FWD,821,3,2,9,5,0,0,0.0,3,0,0.0,10.0,8,144.0,4.25,1.16,5.41,7.36,199.4,181.5,453.0,83.3,46.0,2023-24
9,Jorge Luiz Frello Filho,Arsenal,MID,383,0,0,6,1,0,0,0.0,1,0,0.0,4.0,0,66.0,0.09,0.3,0.39,4.68,50.6,64.7,9.0,12.4,15.0,2023-24
10,Jakub Kiwior,Arsenal,DEF,247,0,0,5,1,0,0,0.0,0,0,0.0,3.0,0,58.0,0.37,0.07,0.44,1.37,43.4,11.2,18.0,7.4,12.0,2023-24
11,Marcus Oliveira Alencar,Arsenal,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
12,Gabriel Martinelli Silva,Arsenal,MID,1156,2,2,13,5,0,0,0.0,1,0,0.0,15.0,0,185.0,2.1,2.54,4.64,8.99,231.2,425.9,401.0,105.3,50.0,2023-24
13,Eddie Nketiah,Arsenal,FWD,842,5,3,6,6,0,0,0.0,3,0,0.0,9.0,5,175.0,3.75,0.31,4.06,6.97,201.0,107.1,297.0,59.4,57.0,2023-24
14,Martin Ødegaard,Arsenal,MID,1329,4,4,13,6,0,0,0.0,1,0,0.0,15.0,12,289.0,3.79,2.94,6.73,12.08,374.2,532.5,322.0,122.8,79.0,2023-24
15,Thomas Partey,Arsenal,MID,250,0,0,2,1,0,0,0.0,0,0,0.0,3.0,0,58.0,0.07,0.21,0.28,2.53,55.8,60.0,15.0,13.1,7.0,2023-24
16,Nicolas Pépé,Arsenal,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
17,Aaron Ramsdale,Arsenal,GKP,450,0,0,4,2,6,0,0.0,0,0,0.0,5.0,0,77.0,0.0,0.01,0.01,4.84,55.8,0.0,0.0,5.6,17.0,2023-24
18,Rúnar Alex Rúnarsson,Arsenal,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
19,Bukayo Saka,Arsenal,MID,1483,5,8,16,6,0,0,0.0,2,0,0.0,17.0,11,364.0,5.23,5.75,10.98,13.07,493.4,671.7,544.0,171.0,98.0,2023-24
20,William Saliba,Arsenal,DEF,1620,1,1,16,7,0,0,0.0,1,0,0.0,18.0,6,349.0,1.07,0.53,1.6,14.02,338.4,63.4,55.0,45.8,74.0,2023-24
22,Emile Smith Rowe,Arsenal,MID,105,0,1,0,1,0,0,0.0,0,0,0.0,1.0,0,27.0,0.89,0.05,0.94,0.19,37.0,17.2,58.0,11.1,10.0,2023-24
24,Kieran Tierney,Arsenal,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
25,Takehiro Tomiyasu,Arsenal,DEF,583,1,1,4,3,0,0,0.0,0,1,0.0,5.0,3,134.0,0.48,0.38,0.86,6.46,124.4,54.0,57.0,23.3,38.0,2023-24
